ORDERNUMBER,Customer Name,Sales,Quantity Ordered,Price Each,MSRP,Mark Up/Down,Product Line,Order Line Number,Product Code,Order Date,Month,Year,Status,Quarter ID,Deal Size,Small Deal,Medium Deal,Large Deal,Contact Last Name,Contact First Name,Phone,Address,City,State,Postal Code,Country,Territory,Classic Cars,Motorcycles,Planes,Ships,Trains,Trucks and Buses,Vintage Cars
10253,"UK Collectables, Ltd.",2254.25,25,90.17,79.0,11.170000000000002,Classic Cars,14,S12_3990,2004-06-01,June,2004,Cancelled,2,Small Deal,1,0,0,Devon,Elizabeth,(171) 555-2282,Berkeley Gardens 12  Brewery  ,Liverpool,N/A,WX1 6LT,UK,EMEA,1,0,0,0,0,0,0
10266,L'ordine Souveniers,2681.35,35,76.61,79.0,-2.3900000000000006,Classic Cars,15,S12_3990,2004-07-06,July,2004,Shipped,3,Small Deal,1,0,0,Moroni,Maurizio,0522-556555,Strada Provinciale 124  ,Reggio Emilia,N/A,42100,Italy,EMEA,1,0,0,0,0,0,0
10276,Online Mini Collectables,3184.02,38,83.79,79.0,4.790000000000006,Classic Cars,4,S12_3990,2004-08-02,August,2004,Shipped,3,Medium Deal,0,1,0,Barajas,Miguel,6175557555,7635 Spinnaker Dr.  ,Brickhaven,MA,58339,USA,AMER,1,0,0,0,0,0,0
10287,"Vida Sport, Ltd",2846.63,41,69.43,79.0,-9.569999999999993,Classic Cars,13,S12_3990,2004-08-30,August,2004,Shipped,3,Small Deal,1,0,0,Holz,Michael,0897-034555,Grenzacherweg 237  ,Gensve,N/A,1203,Switzerland,EMEA,1,0,0,0,0,0,0
10300,"Blauer See Auto, Co.",1685.42,22,76.61,79.0,-2.3900000000000006,Classic Cars,6,S12_3990,2003-10-04,October,2003,Shipped,4,Small Deal,1,0,0,Keitel,Roland,+49 69 66 90 2555,Lyonerstr. 34  ,Frankfurt,N/A,60528,Germany,EMEA,1,0,0,0,0,0,0
10310,"Toms Spezialitten, Ltd",3988.6,49,81.4,79.0,2.4000000000000057,Classic Cars,11,S12_3990,2004-10-16,October,2004,Shipped,4,Medium Deal,0,1,0,Pfalzheim,Henriette,0221-5554327,Mehrheimerstr. 369  ,Koln,N/A,50739,Germany,EMEA,1,0,0,0,0,0,0
10320,"Volvo Model Replicas, Co",2789.96,38,73.42,79.0,-5.579999999999998,Classic Cars,4,S12_3990,2004-11-03,November,2004,Shipped,4,Small Deal,1,0,0,Berglund,Christina,0921-12 3555,Berguvsv�gen  8  ,Lule,N/A,S-958 22,Sweden,EMEA,1,0,0,0,0,0,0
10329,Land of Toys Inc.,3607.56,33,100.0,79.0,21.0,Classic Cars,14,S12_3990,2004-11-15,November,2004,Shipped,4,Medium Deal,0,1,0,Yu,Kwai,2125557818,897 Long Airport Avenue  ,NYC,NY,10022,USA,AMER,1,0,0,0,0,0,0
10341,Salzburg Collectables,3368.16,36,93.56,79.0,14.560000000000002,Classic Cars,10,S12_3990,2004-11-24,November,2004,Shipped,4,Medium Deal,0,1,0,Pipps,Georg,6562-9555,Geislweg 14  ,Salzburg,N/A,5020,Austria,EMEA,1,0,0,0,0,0,0
10363,Suominen Souveniers,2775.08,34,81.62,79.0,2.6200000000000045,Classic Cars,5,S12_3990,2005-01-06,January,2005,Shipped,1,Small Deal,1,0,0,Suominen,Kalle,+358 9 8045 555,"Software Engineering Center, SEC Oy  ",Espoo,N/A,FIN-02271,Finland,EMEA,1,0,0,0,0,0,0
10377,"Toys of Finland, Co.",1627.92,24,67.83,79.0,-11.170000000000002,Classic Cars,5,S12_3990,2005-02-09,February,2005,Shipped,1,Small Deal,1,0,0,Karttunen,Matti,90-224 8555,Keskuskatu 45  ,Helsinki,N/A,21240,Finland,EMEA,1,0,0,0,0,0,0
10389,Scandinavian Gift Ideas,2529.36,36,70.26,79.0,-8.739999999999995,Classic Cars,7,S12_3990,2005-03-03,March,2005,Shipped,1,Small Deal,1,0,0,Larsson,Maria,0695-34 6555,?kergatan 24  ,Boras,N/A,S-844 67,Sweden,EMEA,1,0,0,0,0,0,0
10419,Salzburg Collectables,3065.78,34,90.17,79.0,11.170000000000002,Classic Cars,14,S12_3990,2005-05-17,May,2005,Shipped,2,Medium Deal,0,1,0,Pipps,Georg,6562-9555,Geislweg 14  ,Salzburg,N/A,5020,Austria,EMEA,1,0,0,0,0,0,0
10104,Euro Shopping Channel,4615.78,41,100.0,118.0,-18.0,Trucks and Buses,9,S12_4473,2003-01-31,January,2003,Shipped,1,Medium Deal,0,1,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,0,0,1,0
10115,Classic Legends Inc.,5723.78,46,100.0,118.0,-18.0,Trucks and Buses,5,S12_4473,2003-04-04,April,2003,Shipped,2,Medium Deal,0,1,0,Hernandez,Maria,2125558493,5905 Pompton St.  Suite 750,NYC,NY,10022,USA,AMER,0,0,0,0,0,1,0
10127,Muscle Machine Inc,2559.6,24,100.0,118.0,-18.0,Trucks and Buses,11,S12_4473,2003-06-03,June,2003,Shipped,2,Small Deal,1,0,0,Young,Jeff,2125557413,4092 Furth Circle  Suite 400,NYC,NY,10022,USA,AMER,0,0,0,0,0,1,0
10141,Suominen Souveniers,2140.11,21,100.0,118.0,-18.0,Trucks and Buses,5,S12_4473,2003-08-01,August,2003,Shipped,3,Small Deal,1,0,0,Suominen,Kalle,+358 9 8045 555,"Software Engineering Center, SEC Oy  ",Espoo,N/A,FIN-02271,Finland,EMEA,0,0,0,0,0,1,0
10151,"Oulu Toy Supplies, Inc.",3327.6,24,100.0,118.0,-18.0,Trucks and Buses,3,S12_4473,2003-09-21,September,2003,Shipped,3,Medium Deal,0,1,0,Koskitalo,Pirkko,981-443655,Torikatu 38  ,Oulu,N/A,90110,Finland,EMEA,0,0,0,0,0,1,0
10165,"Dragon Souveniers, Ltd.",6825.6,48,100.0,118.0,-18.0,Trucks and Buses,12,S12_4473,2003-10-22,October,2003,Shipped,4,Medium Deal,0,1,0,Natividad,Eric,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  ",Singapore,N/A,79903,Singapore,APAC,0,0,0,0,0,1,0
10175,"Stylish Desk Decors, Co.",3543.28,26,100.0,118.0,-18.0,Trucks and Buses,1,S12_4473,2003-11-06,November,2003,Shipped,4,Medium Deal,0,1,0,Brown,Ann,(171) 555-0297,35 King George  ,London,N/A,WX3 6FW,UK,EMEA,0,0,0,0,0,1,0
10184,"Iberia Gift Imports, Corp.",4516.22,37,100.0,118.0,-18.0,Trucks and Buses,6,S12_4473,2003-11-14,November,2003,Shipped,4,Medium Deal,0,1,0,Roel,Jose Pedro,(95) 555 82 82,"C/ Romero, 33  ",Sevilla,N/A,41101,Spain,EMEA,0,0,0,0,0,1,0
10195,Mini Classics,6445.46,49,100.0,118.0,-18.0,Trucks and Buses,6,S12_4473,2003-11-25,November,2003,Shipped,4,Medium Deal,0,1,0,Frick,Steve,9145554562,3758 North Pendale Street  ,White Plains,NY,24067,USA,AMER,0,0,0,0,0,1,0
10207,Diecast Collectables,3384.36,34,99.54,118.0,-18.459999999999994,Trucks and Buses,7,S12_4473,2003-12-09,December,2003,Shipped,4,Medium Deal,0,1,0,Franco,Valarie,6175552555,6251 Ingle Ln.  ,Boston,MA,51003,USA,AMER,0,0,0,0,0,1,0
10219,Signal Collectibles Ltd.,4891.68,48,100.0,118.0,-18.0,Trucks and Buses,2,S12_4473,2004-02-10,February,2004,Shipped,1,Medium Deal,0,1,0,Taylor,Sue,4155554312,2793 Furth Circle  ,Brisbane,CA,94217,USA,AMER,0,0,0,0,0,1,0
10229,Mini Gifts Distributors Ltd.,4521.96,36,100.0,118.0,-18.0,Trucks and Buses,1,S12_4473,2004-03-11,March,2004,Shipped,1,Medium Deal,0,1,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,0,0,0,0,1,0
10246,Euro Shopping Channel,5069.66,46,100.0,118.0,-18.0,Trucks and Buses,5,S12_4473,2004-05-05,May,2004,Shipped,2,Medium Deal,0,1,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,0,0,1,0
10259,Handji Gifts& Co,6541.2,46,100.0,118.0,-18.0,Trucks and Buses,4,S12_4473,2004-06-15,June,2004,Shipped,2,Medium Deal,0,1,0,Victorino,Wendy,+65 224 1555,Village Close - 106 Linden Road Sandown  2nd Floor,Singapore,N/A,69045,Singapore,APAC,0,0,0,0,0,1,0
10271,Mini Gifts Distributors Ltd.,3012.27,31,97.17,118.0,-20.83,Trucks and Buses,5,S12_4473,2004-07-20,July,2004,Shipped,3,Medium Deal,0,1,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,0,0,0,0,1,0
10281,Diecast Classics Inc.,5247.18,41,100.0,118.0,-18.0,Trucks and Buses,1,S12_4473,2004-08-19,August,2004,Shipped,3,Medium Deal,0,1,0,Yu,Kyung,2155551555,7586 Pompton St.  ,Allentown,PA,70267,USA,AMER,0,0,0,0,0,1,0
10292,Land of Toys Inc.,2214.87,21,100.0,118.0,-18.0,Trucks and Buses,8,S12_4473,2004-09-08,September,2004,Shipped,3,Small Deal,1,0,0,Yu,Kwai,2125557818,897 Long Airport Avenue  ,NYC,NY,10022,USA,AMER,0,0,0,0,0,1,0
10305,Marta's Replicas Co.,4773.18,38,100.0,118.0,-18.0,Trucks and Buses,5,S12_4473,2004-10-13,October,2004,Shipped,4,Medium Deal,0,1,0,Hernandez,Marta,6175558555,39323 Spinnaker Dr.  ,Cambridge,MA,51247,USA,AMER,0,0,0,0,0,1,0
10314,Heintze Collectables,6185.7,45,100.0,118.0,-18.0,Trucks and Buses,14,S12_4473,2004-10-22,October,2004,Shipped,4,Medium Deal,0,1,0,Ibsen,Palle,86 21 3555,Smagsloget 45  ,Aaarhus,N/A,8200,Denmark,EMEA,0,0,0,0,0,1,0
10324,Vitachrome Inc.,1517.88,26,58.38,118.0,-59.62,Trucks and Buses,7,S12_4473,2004-11-05,November,2004,Shipped,4,Small Deal,1,0,0,Frick,Michael,2125551500,2678 Kingston Rd.  Suite 101,NYC,NY,10022,USA,AMER,0,0,0,0,0,1,0
10336,"La Corne D'abondance, Co.",6372.6,38,100.0,118.0,-18.0,Trucks and Buses,3,S12_4473,2004-11-20,November,2004,Shipped,4,Medium Deal,0,1,0,Bertrand,Marie,(1) 42.34.2555,"265, boulevard Charonne  ",Paris,N/A,75012,France,EMEA,0,0,0,0,0,1,0
10349,Muscle Machine Inc,5232.96,48,100.0,118.0,-18.0,Trucks and Buses,9,S12_4473,2004-12-01,December,2004,Shipped,4,Medium Deal,0,1,0,Young,Jeff,2125557413,4092 Furth Circle  Suite 400,NYC,NY,10022,USA,AMER,0,0,0,0,0,1,0
10358,Euro Shopping Channel,2694.72,42,64.16,118.0,-53.84,Trucks and Buses,9,S12_4473,2004-12-10,December,2004,Shipped,4,Small Deal,1,0,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,0,0,1,0
10371,Mini Gifts Distributors Ltd.,1749.79,49,35.71,118.0,-82.28999999999999,Trucks and Buses,4,S12_4473,2005-01-23,January,2005,Shipped,1,Small Deal,1,0,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,0,0,0,0,1,0
10382,Mini Gifts Distributors Ltd.,2130.56,32,66.58,118.0,-51.42,Trucks and Buses,13,S12_4473,2005-02-17,February,2005,Shipped,1,Small Deal,1,0,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,0,0,0,0,1,0
10412,Euro Shopping Channel,5951.34,54,100.0,118.0,-18.0,Trucks and Buses,5,S12_4473,2005-05-03,May,2005,Shipped,2,Medium Deal,0,1,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,0,0,0,0,0,1,0
10425,La Rochelle Gifts,4692.6,33,100.0,118.0,-18.0,Trucks and Buses,4,S12_4473,2005-05-31,May,2005,In Process,2,Medium Deal,0,1,0,Labrune,Janine,40.67.8555,"67, rue des Cinquante Otages  ",Nantes,N/A,44000,France,EMEA,0,0,0,0,0,1,0
10108,Cruz & Sons Co.,3731.04,36,100.0,115.0,-15.0,Classic Cars,3,S12_4675,2003-03-03,March,2003,Shipped,1,Medium Deal,0,1,0,Cruz,Arnold,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03  ,Makati City,N/A,1227 MM,Philippines,APAC,1,0,0,0,0,0,0
10122,Marseille Mini Autos,2142.0,20,100.0,115.0,-15.0,Classic Cars,7,S12_4675,2003-05-08,May,2003,Shipped,2,Small Deal,1,0,0,Lebihan,Laurence,91.24.4555,"12, rue des Bouchers  ",Marseille,N/A,13008,France,EMEA,1,0,0,0,0,0,0
10135,Mini Gifts Distributors Ltd.,2838.81,29,97.89,115.0,-17.11,Classic Cars,4,S12_4675,2003-07-02,July,2003,Shipped,3,Small Deal,1,0,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,1,0,0,0,0,0,0
10147,Collectables For Less Inc.,3230.37,33,97.89,115.0,-17.11,Classic Cars,4,S12_4675,2003-09-05,September,2003,Shipped,3,Medium Deal,0,1,0,Nelson,Allen,6175558555,7825 Douglas Av.  ,Brickhaven,MA,58339,USA,AMER,1,0,0,0,0,0,0
10160,"Men 'R' US Retailers, Ltd.",5182.0,50,100.0,115.0,-15.0,Classic Cars,5,S12_4675,2003-10-11,October,2003,Shipped,4,Medium Deal,0,1,0,Chandler,Michael,2155554369,6047 Douglas Av.  ,Los Angeles,CA,N/A,USA,AMER,1,0,0,0,0,0,0
10170,Mini Auto Werke,4391.1,41,100.0,115.0,-15.0,Classic Cars,3,S12_4675,2003-11-04,November,2003,Shipped,4,Medium Deal,0,1,0,Mendel,Roland,7675-3555,Kirchgasse 6  ,Graz,N/A,8010,Austria,EMEA,1,0,0,0,0,0,0
10181,Herkku Gifts,4477.32,36,100.0,115.0,-15.0,Classic Cars,11,S12_4675,2003-11-12,November,2003,Shipped,4,Medium Deal,0,1,0,Oeztan,Veysel,+47 2267 3215,"Drammen 121, PR 744 Sentrum  ",Bergen,N/A,N 5804,Norway,EMEA,1,0,0,0,0,0,0
10192,Online Diecast Creations Co.,3544.56,27,100.0,115.0,-15.0,Classic Cars,16,S12_4675,2003-11-20,November,2003,Shipped,4,Medium Deal,0,1,0,Young,Valarie,6035558647,2304 Long Airport Avenue  ,Nashua,NH,62005,USA,AMER,1,0,0,0,0,0,0
10203,Euro Shopping Channel,5195.85,47,100.0,115.0,-15.0,Classic Cars,5,S12_4675,2003-12-02,December,2003,Shipped,4,Medium Deal,0,1,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,1,0,0,0,0,0,0
10212,Euro Shopping Channel,4180.44,33,100.0,115.0,-15.0,Classic Cars,15,S12_4675,2004-01-16,January,2004,Shipped,1,Medium Deal,0,1,0,Freyre,Diego,(91) 555 94 44,"C/ Moralzarzal, 86  ",Madrid,N/A,28034,Spain,EMEA,1,0,0,0,0,0,0
10225,"Vida Sport, Ltd",2684.43,21,100.0,115.0,-15.0,Classic Cars,6,S12_4675,2004-02-22,February,2004,Shipped,1,Small Deal,1,0,0,Holz,Michael,0897-034555,Grenzacherweg 237  ,Gensve,N/A,1203,Switzerland,EMEA,1,0,0,0,0,0,0
10239,"Oulu Toy Supplies, Inc.",1958.88,21,93.28,115.0,-21.72,Classic Cars,5,S12_4675,2004-04-12,April,2004,Shipped,2,Small Deal,1,0,0,Koskitalo,Pirkko,981-443655,Torikatu 38  ,Oulu,N/A,90110,Finland,EMEA,1,0,0,0,0,0,0
10253,"UK Collectables, Ltd.",4910.57,41,100.0,115.0,-15.0,Classic Cars,10,S12_4675,2004-06-01,June,2004,Cancelled,2,Medium Deal,0,1,0,Devon,Elizabeth,(171) 555-2282,Berkeley Gardens 12  Brewery  ,Liverpool,N/A,WX1 6LT,UK,EMEA,1,0,0,0,0,0,0
10266,L'ordine Souveniers,4468.4,40,100.0,115.0,-15.0,Classic Cars,11,S12_4675,2004-07-06,July,2004,Shipped,3,Medium Deal,0,1,0,Moroni,Maurizio,0522-556555,Strada Provinciale 124  ,Reggio Emilia,N/A,42100,Italy,EMEA,1,0,0,0,0,0,0
10277,"Dragon Souveniers, Ltd.",3127.88,28,100.0,115.0,-15.0,Classic Cars,1,S12_4675,2004-08-04,August,2004,Shipped,3,Medium Deal,0,1,0,Natividad,Eric,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  ",Singapore,N/A,79903,Singapore,APAC,1,0,0,0,0,0,0
10287,"Vida Sport, Ltd",2675.13,23,100.0,115.0,-15.0,Classic Cars,9,S12_4675,2004-08-30,August,2004,Shipped,3,Small Deal,1,0,0,Holz,Michael,0897-034555,Grenzacherweg 237  ,Gensve,N/A,1203,Switzerland,EMEA,1,0,0,0,0,0,0
10300,"Blauer See Auto, Co.",2807.61,23,100.0,115.0,-15.0,Classic Cars,2,S12_4675,2003-10-04,October,2003,Shipped,4,Small Deal,1,0,0,Keitel,Roland,+49 69 66 90 2555,Lyonerstr. 34  ,Frankfurt,N/A,60528,Germany,EMEA,1,0,0,0,0,0,0
10310,"Toms Spezialitten, Ltd",2504.75,25,100.0,115.0,-15.0,Classic Cars,7,S12_4675,2004-10-16,October,2004,Shipped,4,Small Deal,1,0,0,Pfalzheim,Henriette,0221-5554327,Mehrheimerstr. 369  ,Koln,N/A,50739,Germany,EMEA,1,0,0,0,0,0,0
10321,FunGiftIdeas.com,2984.88,24,100.0,115.0,-15.0,Classic Cars,15,S12_4675,2004-11-04,November,2004,Shipped,4,Small Deal,1,0,0,Benitez,Violeta,5085552555,1785 First Street  ,New Bedford,MA,50553,USA,AMER,1,0,0,0,0,0,0
10329,Land of Toys Inc.,2524.86,39,64.74,115.0,-50.260000000000005,Classic Cars,15,S12_4675,2004-11-15,November,2004,Shipped,4,Small Deal,1,0,0,Yu,Kwai,2125557818,897 Long Airport Avenue  ,NYC,NY,10022,USA,AMER,1,0,0,0,0,0,0
10341,Salzburg Collectables,4136.0,55,75.2,115.0,-39.8,Classic Cars,7,S12_4675,2004-11-24,November,2004,Shipped,4,Medium Deal,0,1,0,Pipps,Georg,6562-9555,Geislweg 14  ,Salzburg,N/A,5020,Austria,EMEA,1,0,0,0,0,0,0
10363,Suominen Souveniers,4068.7,46,88.45,115.0,-26.549999999999997,Classic Cars,6,S12_4675,2005-01-06,January,2005,Shipped,1,Medium Deal,0,1,0,Suominen,Kalle,+358 9 8045 555,"Software Engineering Center, SEC Oy  ",Espoo,N/A,FIN-02271,Finland,EMEA,1,0,0,0,0,0,0
10377,"Toys of Finland, Co.",5182.0,50,100.0,115.0,-15.0,Classic Cars,1,S12_4675,2005-02-09,February,2005,Shipped,1,Medium Deal,0,1,0,Karttunen,Matti,90-224 8555,Keskuskatu 45  ,Helsinki,N/A,21240,Finland,EMEA,1,0,0,0,0,0,0
10389,Scandinavian Gift Ideas,5243.79,47,100.0,115.0,-15.0,Classic Cars,8,S12_4675,2005-03-03,March,2005,Shipped,1,Medium Deal,0,1,0,Larsson,Maria,0695-34 6555,?kergatan 24  ,Boras,N/A,S-844 67,Sweden,EMEA,1,0,0,0,0,0,0
10405,Mini Caravy,9048.16,97,93.28,115.0,-21.72,Classic Cars,5,S12_4675,2005-04-14,April,2005,Shipped,2,Large Deal,0,0,1,Citeaux,Frederique,88.60.1555,"24, place Kluber  ",Strasbourg,N/A,67000,France,EMEA,1,0,0,0,0,0,0
10419,Salzburg Collectables,3832.64,32,100.0,115.0,-15.0,Classic Cars,10,S12_4675,2005-05-17,May,2005,Shipped,2,Medium Deal,0,1,0,Pipps,Georg,6562-9555,Geislweg 14  ,Salzburg,N/A,5020,Austria,EMEA,1,0,0,0,0,0,0
10103,Baane Mini Imports,3920.0,35,100.0,116.0,-16.0,Trucks and Buses,10,S18_1097,2003-01-29,January,2003,Shipped,1,Medium Deal,0,1,0,Bergulfsen,Jonas,07-98 9555,Erling Skakkes gate 78  ,Stavern,N/A,4110,Norway,EMEA,0,0,0,0,0,1,0
10113,Mini Gifts Distributors Ltd.,4916.66,49,100.0,116.0,-16.0,Trucks and Buses,4,S18_1097,2003-03-26,March,2003,Shipped,1,Medium Deal,0,1,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,0,0,0,0,1,0
10126,"Corrida Auto Replicas, Ltd",3857.0,38,100.0,116.0,-16.0,Trucks and Buses,10,S18_1097,2003-05-28,May,2003,Shipped,2,Medium Deal,0,1,0,Sommer,Mart�n,(91) 555 22 82,"C/ Araquil, 67  ",Madrid,N/A,28023,Spain,EMEA,0,0,0,0,0,1,0
10140,Technics Stores Inc.,4181.44,32,100.0,116.0,-16.0,Trucks and Buses,10,S18_1097,2003-07-24,July,2003,Shipped,3,Medium Deal,0,1,0,Hirano,Juri,6505556809,9408 Furth Circle  ,Burlingame,CA,94217,USA,AMER,0,0,0,0,0,1,0
10150,"Dragon Souveniers, Ltd.",4641.0,34,100.0,116.0,-16.0,Trucks and Buses,7,S18_1097,2003-09-19,September,2003,Shipped,3,Medium Deal,0,1,0,Natividad,Eric,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  ",Singapore,N/A,79903,Singapore,APAC,0,0,0,0,0,1,0
10164,Mini Auto Werke,3570.12,36,99.17,116.0,-16.83,Trucks and Buses,8,S18_1097,2003-10-21,October,2003,Resolved,4,Medium Deal,0,1,0,Mendel,Roland,7675-3555,Kirchgasse 6  ,Graz,N/A,8010,Austria,EMEA,0,0,0,0,0,1,0
10174,"Australian Gift Network, Co",4480.32,48,93.34,116.0,-22.659999999999997,Trucks and Buses,3,S18_1097,2003-11-06,November,2003,Shipped,4,Medium Deal,0,1,0,Calaghan,Tony,61-7-3844-6555,31 Duncan St. West End  ,South Brisbane,Queensland,4101,Australia,APAC,0,0,0,0,0,1,0
10183,"Classic Gift Ideas, Inc",2033.64,21,96.84,116.0,-19.159999999999997,Trucks and Buses,7,S18_1097,2003-11-13,November,2003,Shipped,4,Small Deal,1,0,0,Cervantes,Francisca,2155554695,782 First Street  ,Philadelphia,PA,71270,USA,AMER,0,0,0,0,0,1,0
10194,"Saveley & Henriot, Co.",1960.14,21,93.34,116.0,-22.659999999999997,Trucks and Buses,10,S18_1097,2003-11-25,November,2003,Shipped,4,Small Deal,1,0,0,Saveley,Mary,78.32.5555,"2, rue du Commerce  ",Lyon,N/A,69004,France,EMEA,0,0,0,0,0,1,0
10206,Canadian Gift Exchange Network,3966.78,34,100.0,116.0,-16.0,Trucks and Buses,5,S18_1097,2003-12-05,December,2003,Shipped,4,Medium Deal,0,1,0,Tannamuri,Yoshi,(604) 555-3392,1900 Oak St.  ,Vancouver,BC,V3F 2K1,Canada,AMER,0,0,0,0,0,1,0
10215,West Coast Collectables Co.,5152.0,46,100.0,116.0,-16.0,Trucks and Buses,2,S18_1097,2004-01-29,January,2004,Shipped,1,Medium Deal,0,1,0,Thompson,Steve,3105553722,3675 Furth Circle  ,Burbank,CA,94019,USA,AMER,0,0,0,0,0,1,0
10228,Cambridge Collectables Co.,3360.0,32,100.0,116.0,-16.0,Trucks and Buses,1,S18_1097,2004-03-10,March,2004,Shipped,1,Medium Deal,0,1,0,Tseng,Kyung,6175555555,4658 Baden Av.  ,Cambridge,MA,51247,USA,AMER,0,0,0,0,0,1,0
10245,Super Scale Inc.,3451.0,29,100.0,116.0,-16.0,Trucks and Buses,8,S18_1097,2004-05-04,May,2004,Shipped,2,Medium Deal,0,1,0,Murphy,Leslie,2035559545,567 North Pendale Street  ,New Haven,CT,97823,USA,AMER,0,0,0,0,0,1,0
10258,"Tokyo Collectables, Ltd",5453.0,41,100.0,116.0,-16.0,Trucks and Buses,5,S18_1097,2004-06-15,June,2004,Shipped,2,Medium Deal,0,1,0,Shimamura,Akiko,+81 3 3584 0555,2-2-8 Roppongi  ,Minato-ku,Tokyo,106-0032,Japan,APAC,0,0,0,0,0,1,0
10270,Souveniers And Things Co.,4164.12,43,96.84,116.0,-19.159999999999997,Trucks and Buses,8,S18_1097,2004-07-19,July,2004,Shipped,3,Medium Deal,0,1,0,Huxley,Adrian,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy  Level 6",Chatswood,NSW,2067,Australia,APAC,0,0,0,0,0,1,0
10280,Amica Models & Co.,2800.08,24,100.0,116.0,-16.0,Trucks and Buses,1,S18_1097,2004-08-17,August,2004,Shipped,3,Small Deal,1,0,0,Accorti,Paolo,011-4988555,Via Monte Bianco 34  ,Torino,N/A,10100,Italy,EMEA,0,0,0,0,0,1,0
10291,Scandinavian Gift Ideas,4687.94,41,100.0,116.0,-16.0,Trucks and Buses,10,S18_1097,2004-09-08,September,2004,Shipped,3,Medium Deal,0,1,0,Larsson,Maria,0695-34 6555,?kergatan 24  ,Boras,N/A,S-844 67,Sweden,EMEA,0,0,0,0,0,1,0
10304,Auto Assoc. & Cie.,4508.0,46,98.0,116.0,-18.0,Trucks and Buses,5,S18_1097,2004-10-11,October,2004,Shipped,4,Medium Deal,0,1,0,Tonini,Daniel,30.59.8555,"67, avenue de l'Europe  ",Versailles,N/A,78000,France,EMEA,0,0,0,0,0,1,0
10312,Mini Gifts Distributors Ltd.,4181.44,32,100.0,116.0,-16.0,Trucks and Buses,2,S18_1097,2004-10-21,October,2004,Shipped,4,Medium Deal,0,1,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,0,0,0,0,1,0
10322,Online Diecast Creations Co.,2251.04,22,100.0,116.0,-16.0,Trucks and Buses,10,S18_1097,2004-11-04,November,2004,Shipped,4,Small Deal,1,0,0,Young,Valarie,6035558647,2304 Long Airport Avenue  ,Nashua,NH,62005,USA,AMER,0,0,0,0,0,1,0
10333,Mini Wheels Co.,1167.25,29,40.25,116.0,-75.75,Trucks and Buses,7,S18_1097,2004-11-18,November,2004,Shipped,4,Small Deal,1,0,0,Murphy,Julie,6505555787,5557 North Pendale Street  ,San Francisco,CA,N/A,USA,AMER,0,0,0,0,0,1,0
10347,"Australian Collectors, Co.",2083.2,42,49.6,116.0,-66.4,Trucks and Buses,5,S18_1097,2004-11-29,November,2004,Shipped,4,Small Deal,1,0,0,Ferguson,Peter,03 9520 4555,636 St Kilda Road  Level 3,Melbourne,Victoria,3004,Australia,APAC,0,0,0,0,0,1,0
10357,Mini Gifts Distributors Ltd.,3822.0,39,98.0,116.0,-18.0,Trucks and Buses,1,S18_1097,2004-12-10,December,2004,Shipped,4,Medium Deal,0,1,0,Nelson,Valarie,4155551450,5677 Strong St.  ,San Rafael,CA,97562,USA,AMER,0,0,0,0,0,1,0
10370,"Anna's Decorations, Ltd",3911.49,27,100.0,116.0,-16.0,Trucks and Buses,1,S18_1097,2005-01-20,January,2005,Shipped,1,Medium Deal,0,1,0,O'Hara,Anna,02 9936 8555,201 Miller Street  Level 15,North Sydney,NSW,2060,Australia,APAC,0,0,0,0,0,1,0
10381,Corporate Gift Ideas Co.,4704.0,48,98.0,116.0,-18.0,Trucks and Buses,2,S18_1097,2005-02-17,February,2005,Shipped,1,Medium Deal,0,1,0,Brown,Julie,6505551386,7734 Strong St.  ,San Francisco,CA,N/A,USA,AMER,0,0,0,0,0,1,0
